-0.00420500000000000	-29.9999710000000	60.0000040000000	-7.20000000000000e-06	59.9999620000000
-0.00747100000000000	-29.9999680000000	60.0000040000000	-7.20000000000000e-06	59.9999620000000
-0.0116720000000000	-29.9999560000000	60.0000040000000	-1.00000000000000e-05	59.9999470000000
-0.0168050000000000	-29.9999500000000	59.9999890000000	-1.00000000000000e-05	59.9999540000000
-0.0228730000000000	-29.9999370000000	59.9999810000000	-1.00000000000000e-05	59.9999470000000
-0.0298720000000000	-29.9999160000000	59.9999730000000	-1.00000000000000e-05	59.9999350000000
-0.0378060000000000	-29.9998720000000	59.9999540000000	-1.00000000000000e-05	59.9999120000000
-0.0466720000000000	-29.9998040000000	59.9999200000000	-1.00000000000000e-05	59.9998860000000
-0.0564730000000000	-29.9997250000000	59.9998740000000	-1.00000000000000e-05	59.9998510000000
-0.0672060000000000	-29.9996430000000	59.9998250000000	-1.00000000000000e-05	59.9998090000000
-0.0788740000000000	-29.9995100000000	59.9997560000000	-1.00000000000000e-05	59.9997440000000
-0.0914720000000000	-29.9993380000000	59.9996680000000	-1.00000000000000e-05	59.9996680000000
-0.105004000000000	-29.9991440000000	59.9995570000000	-1.00000000000000e-05	59.9995800000000
-0.119470000000000	-29.9988960000000	59.9994280000000	-1.00000000000000e-05	59.9994620000000
-0.134867000000000	-29.9986020000000	59.9992710000000	-1.00000000000000e-05	59.9993250000000
-0.151199000000000	-29.9982450000000	59.9990810000000	-1.00000000000000e-05	59.9991610000000
-0.168460000000000	-29.9978390000000	59.9988560000000	-1.00000000000000e-05	59.9989850000000
-0.186656000000000	-29.9973550000000	59.9985890000000	-1.00000000000000e-05	59.9987600000000
-0.205781000000000	-29.9967800000000	59.9982870000000	-1.00000000000000e-05	59.9984930000000
-0.225841000000000	-29.9961400000000	59.9979320000000	-1.00000000000000e-05	59.9981990000000
-0.246828000000000	-29.9953840000000	59.9975280000000	-1.00000000000000e-05	59.9978520000000
-0.268749000000000	-29.9945260000000	59.9970700000000	-1.00000000000000e-05	59.9974560000000
-0.291596000000000	-29.9935530000000	59.9965480000000	-1.00000000000000e-05	59.9970090000000
-0.315376000000000	-29.9924640000000	59.9959600000000	-9.90000000000000e-06	59.9964900000000
-0.340083000000000	-29.9912490000000	59.9953040000000	-1.00000000000000e-05	59.9959370000000
-0.365717000000000	-29.9898820000000	59.9945640000000	-1.00000000000000e-05	59.9953120000000
-0.392280000000000	-29.9883460000000	59.9937400000000	-1.00000000000000e-05	59.9945980000000
-0.419768000000000	-29.9866660000000	59.9928440000000	-1.10000000000000e-05	59.9938280000000
-0.448180000000000	-29.9848040000000	59.9918330000000	-1.00000000000000e-05	59.9929660000000
-0.477518000000000	-29.9827580000000	59.9907260000000	-9.80000000000000e-06	59.9920230000000
-0.507777000000000	-29.9805010000000	59.9895170000000	-1.10000000000000e-05	59.9909860000000
-0.538958000000000	-29.9780430000000	59.9881860000000	-1.00000000000000e-05	59.9898530000000
-0.571057000000000	-29.9753340000000	59.9867320000000	-9.70000000000000e-06	59.9885940000000
-0.604076000000000	-29.9724100000000	59.9851460000000	-1.00000000000000e-05	59.9872590000000
-0.638008000000000	-29.9692250000000	59.9834330000000	-9.40000000000000e-06	59.9857900000000
-0.672856000000000	-29.9657570000000	59.9815520000000	-9.50000000000000e-06	59.9841960000000
-0.708616000000000	-29.9620150000000	59.9795380000000	-1.00000000000000e-05	59.9824680000000
-0.745285000000000	-29.9579790000000	59.9773600000000	-9.70000000000000e-06	59.9806060000000
-0.782862000000000	-29.9536130000000	59.9750180000000	-1.00000000000000e-05	59.9785960000000
-0.821342000000000	-29.9489380000000	59.9724850000000	-9.10000000000000e-06	59.9764440000000
-0.860724000000000	-29.9439090000000	59.9697720000000	-8.90000000000000e-06	59.9741290000000
-0.901003000000000	-29.9385130000000	59.9668620000000	-9.50000000000000e-06	59.9716490000000
-0.942178000000000	-29.9327470000000	59.9637530000000	-9.80000000000000e-06	59.9689940000000
-0.984242000000000	-29.9265770000000	59.9604230000000	-1.00000000000000e-05	59.9661450000000
-1.02719600000000	-29.9199960000000	59.9568710000000	-9.70000000000000e-06	59.9631200000000
-1.07103200000000	-29.9129910000000	59.9530870000000	-9.40000000000000e-06	59.9599040000000
-1.11574700000000	-29.9055330000000	59.9490550000000	-1.10000000000000e-05	59.9564740000000
-1.16133500000000	-29.8976020000000	59.9447750000000	-9.70000000000000e-06	59.9528310000000
-1.20779300000000	-29.8891980000000	59.9402390000000	-1.00000000000000e-05	59.9489520000000
-1.25511600000000	-29.8802850000000	59.9354170000000	-9.30000000000000e-06	59.9448620000000
-1.30329500000000	-29.8708500000000	59.9303210000000	-1.10000000000000e-05	59.9405330000000
-1.35232700000000	-29.8608610000000	59.9249270000000	-9.30000000000000e-06	59.9359280000000
-1.40220600000000	-29.8503300000000	59.9192200000000	-9.10000000000000e-06	59.9310990000000
-1.45292400000000	-29.8392010000000	59.9132040000000	-1.00000000000000e-05	59.9259910000000
-1.50447700000000	-29.8274540000000	59.9068600000000	-9.50000000000000e-06	59.9205890000000
-1.55685400000000	-29.8150880000000	59.9001580000000	-9.00000000000000e-06	59.9149130000000
-1.61004700000000	-29.8020860000000	59.8931310000000	-1.10000000000000e-05	59.9089620000000
-1.66405400000000	-29.7884080000000	59.8857190000000	-1.00000000000000e-05	59.9026870000000
-1.71886100000000	-29.7740650000000	59.8779490000000	-8.80000000000000e-06	59.8961140000000
-1.77445800000000	-29.7589700000000	59.8697780000000	-8.00000000000000e-06	59.8891830000000
